ID;NAME;TYPE;DESCRIPTION;BRAND;WORKSHOP;SUPPLIER;BUY PRICE
COMP00836;4000-72000-0140000;ALIMENTACION;TOMA DE CORRIENTE EN CUADRO ELECTRICO (VDE) NARANJA;MURRELEKTRONIK;E;ELEKO;20
COMP00296;4285;ALIMENTACION;ENCHUFE PERFIL;LEGRAND;E;;45.0
COMP01073;45.15.270-04;ALIMENTACION;TRANSFORMADOR;GH;E;;300
COMP00565;4700UF/50VCC;ALIMENTACION;CONDENSADOR 4700UF 50VCC;LELON;E;;10
COMP00057;4884;ALIMENTACION;DISTRIBUIDOR 4 FASES;LEGRAND;E;;
COMP00180;4AM5295 4LA00 - ON;ALIMENTACION;TRANSFORMADOR 380V / 220 V;SIEMENS;E;;500.0
COMP01805;4AM5742-5AT10-0FA0;ALIMENTACION;TRANSFORMADOR 4AM;SIEMENS;E;;300
COMP00181;4AM8095 1GA00 - ON;ALIMENTACION;TRANSFORMADOR 380V/24 V;SIEMENS;E;;600.0
COMP01713;5003K100;ALIMENTACION;FILTRO DE RED 100A NF-K-100;EPA;E;;100
COMP00203;5TE6800;ALIMENTACION;BASE DE ENCHUFE SCHUKO DE 16 A;SIEMENS;E;;
COMP01974;600VAP.0-230-400-440VS.0-110-230V;ALIMENTACION;TRANSFORMADOR MONOFASICO 600VA;EMILTRAFO;E;;200
COMP00064;67911;ALIMENTACION;BASE SCHUKO FRANCES 16A DIN;MURR;E;;20.0
COMP00058;69733;ALIMENTACION;BASE DE CORRIENTE MONOBLOCK;LEGRAND;E;;
COMP00292;6EP1333-1SL2;ALIMENTACION;F.A. SITOP SA 230V/24VCC;SIEMENS;E;;100.0
COMP00312;6EP1333-2AA01;ALIMENTACION;SITOP SIEMENS 5A;SIEMENS;E;;200
COMP00207;6EP1333-3BA00;ALIMENTACION;SITOP 5A 230Vac/24Vcc;SIEMENS;E;;160.0
COMP00208;6EP1334-2BA00;ALIMENTACION;FUERTE ALIMENTACION 24 VDC 10A;SIEMENS;E;;350.0
COMP00209;6EP1334-2BA20;ALIMENTACION;SITOP PSU100S 24V/10A;SIEMENS;E;;
COMP00361;6EP1336-2BA10;ALIMENTACION;SITOP-PSU100M;SIEMENS;E;;278
COMP01753;6EP1436-3BA00;ALIMENTACION;FUENTE DE ALIMENTACION 20A 3X500VAC;SIEMENS;E;;0.0
COMP00210;6EP1436-3BA10;ALIMENTACION;SITOP MODULAR 20 FUENTE ALIMENTACION ESTABILIZ.;SIEMENS;E;;450.0
COMP00321;6EP1437-3BA00;ALIMENTACION;FUENTE SITOP 40A;SIEMENS;E;;850
COMP00412;6EP1437-3BA20;ALIMENTACION;FUENTE DE ALIMENTACION SITOP 30A 24VDC;SIEMENS;E;;400
COMP00796;6EP1961-2BA21;ALIMENTACION;MODULO DE SELECCION SITOP PSE200U, CON 4 CANALES, 3-10A;SIEMENS;E;ELEKO;150
COMP00211;6EP1961-2BA41;ALIMENTACION;SITOP PSE200U MÓDULO SELECTIVO;SIEMENS;E;;
COMP00797;6EP3437-8SB00-0AY0;ALIMENTACION;FUENTE DE ALIMENTACION SITOP PSU8200, 24V DC/40 A;SIEMENS;E;ELEKO;350
COMP00496;6ES7138-4CA01-0AA0;ALIMENTACION;POWER MODULE;SIEMENS;E;;21
COMP01871;6SL3100-1DE22-0AA0;ALIMENTACION;ALIMENTACION 6SL3100;SIEMENS;E;;1000
COMP00652;6SN1111-0AA00-1FA0;ALIMENTACION;REACTANCIA PARA RED SINAMICS S120;SIEMENS;E;;500
COMP01441;6SN1111-0AA01-2CB0;ALIMENTACION;MODULO FILTRO;SIEMENS;E;;0.0
COMP00646;6SN1111-0AA01-2FA0;ALIMENTACION;FILTRO DE RED PARA SINAMICS S120;SIEMENS;E;;300
COMP00344;6SN1112-1AC01-0AA1;ALIMENTACION;SIMODRIVE 611 POWER SUPPLY;SIEMENS;E;;2950
COMP00247;86F9874;ALIMENTACION;EMBARRADO 4 POLOS 11 TOMAS;SIEMENS;E;;
COMP00297;903 36;ALIMENTACION;ENCHUFE EMPOTRABLE;LEGRAND;E;;50.0
COMP00444;BIOFURN MF-W 1100/0.6010/;ALIMENTACION;CONDENSADOR;ICAR;E;;10
COMP00714;DLC 3130;ALIMENTACION;FILTRO RED 130A;FAGOR;E;;350
COMP01485;EASWTR4024/400-500;ALIMENTACION;ALIMENTADOR DE CONMUTACION;EUROGI;E;;0.0
COMP00567;FAGOR4007;ALIMENTACION;DIODE RECTIFIER;FAGOR;E;;5
COMP00443;FFVE6B0107K;ALIMENTACION;CONDENSADOR 100UF 800V 10%;ST MICROELECTRONICS;E;;5
COMP00278;GK1AP5;ALIMENTACION;BARRETA;SCHNEIDER;E;;20.0
COMP00273;GK1AP8;ALIMENTACION;BARRETA;SCHNEIDER;E;;20.0
COMP01511;HRC3/04723006;ALIMENTACION;FILTRO TRIFASICO;MURRELEKTRONIK;E;;0.0
COMP00291;KBPC3510;ALIMENTACION;RECTIFICADOR;SEMIKRON;E;;30.0
COMP01516;L/CF001;ALIMENTACION;FILTRO DE LINEA;ELETTRONICA IND.;E;;0.0
COMP00566;LED;ALIMENTACION;DIODO LED;;E;;5
COMP01240;MEN 15 / 85355;ALIMENTACION;POWER SUPPLY UNIT;MURRELEKTRONIK;E;;200
COMP00648;MKP EC 40025;ALIMENTACION;BATERIA DE CONDENSADORES;BIANCHI;E;;200
COMP00454;MN-120 50108/50440;ALIMENTACION;TOROIDE;SCHNEIDER;E;;100
COMP00078;NA25;ALIMENTACION;TRANSFORMADOR MONOFASICO SERIE N;POLILUX;E;;70.0
COMP00547;NFD03.1-480-016;ALIMENTACION;FILTRO;INDRAMAT;E;GOIMENDI;200
COMP00548;NFD03.1-480-030;ALIMENTACION;FILTRO;INDRAMAT;E;GOIMENDI;250
COMP01521;NZM64-160/ZM64-160;ALIMENTACION;INTERRUPTOR GENERAL;KLOCKNER;E;;0.0
COMP00266;NZM7-100N;ALIMENTACION;INTERRUPTOR GENERAL DE 100A;MOELLER;E;;250.0
COMP00609;NZM7-250N;ALIMENTACION;INTERRUPTOR GENERAL 250A;MOELLER;E;250.0;1
COMP00280;OSE347/600;ALIMENTACION;FILTRO DE RED;EFI;E;;200.0
COMP00568;PA50;ALIMENTACION;TOROIDAL PARA RH10E RH248E RH328A/AP 50MM DIAM;SCHNEIDER;E;;70
COMP00610;PA60.500.4S;ALIMENTACION;RC 4KW 500V;ADI;E;;150
COMP00745;PSB6-8055;ALIMENTACION;FUENTE ALIMENTACION 8055 6 MODULOS;FAGOR;E;;400
COMP01248;RDS9;ALIMENTACION;SERVICE SOCKET;DOEPKE;E;;20
COMP01153;RPQ1010;ALIMENTACION;REPARTIDOR;TEKNOMEGA;E;;50
COMP00747;RPS-45;ALIMENTACION;FUENTE ESTABILIZADA 72A 45KW CON DEVOLUCION;FAGOR;E;;2500
COMP00749;S8JXG15024CD;ALIMENTACION;FUENTE 24V 6.5A 150W CARRIL DIN;OMRON;E;;150
COMP00655;SKB30/04;ALIMENTACION;RECTIFICADOR MONOFASICO 400V 30A;SEMIKRON;E;;30
COMP01252;SMT1000RMI2U USV SMART UPS;ALIMENTACION;UPS;APC;E;;1011
COMP00756;TR 105/23-01;ALIMENTACION;TRANSFORMADOR 230/12V 105VA;ELT;E;;100
COMP01562;TR002000;ALIMENTACION;TRANSFORMADOR PRIM: 380-480V, SEC: 230V 8,7A;LEANTECHNIK;E;ELEKO;200
COMP00629;TRA2500VA230V;ALIMENTACION;TRAFO MONOFASICO 230-400/230V 2500VA;;E;;2500
COMP00757;TRA250VA230V(AP);ALIMENTACION;TRANSFORMADOR 230-400/230V 250VA APANTALLADO;TRANSFAB;E;;280
COMP00630;TRA750VA18V;ALIMENTACION;TRAFO MONOFASICO 230-400/18V 750VA;;E;;400
COMP00631;TRA750VA230V;ALIMENTACION;TRAFO MONOFASICO 230-400/230V 750VA;;E;;400
COMP00286;TRANSFORMADOR 230-400/110V 750VA;ALIMENTACION;TRANSFORMADOR 230-400/110V 750VA;TRANSFAB;E;;400.0
COMP00290;TRANSFORMADOR 230-400/18-20-22 500VA;ALIMENTACION;TRANSFORMADOR 230-400/18-20-22 500VA;TRANSFAB;E;;350.0
COMP00276;TRANSFORMADOR 230-400/230V 25KVA;ALIMENTACION;TRANSFORMADOR 230-400/230V 25KVA;TRANSFAB;E;;2500.0
COMP00281;TRANSFORMADOR 230-400/230V 2KVA;ALIMENTACION;TRANSFORMADOR 230-400/230V 2KVA;TRANSFAB;E;;600.0
COMP00298;TRANSFORMADOR 230-400/230V 50VA;ALIMENTACION;TRANSFORMADOR 230-400/230V 50VA;TRANSFAB;E;;150.0
COMP00288;TROBO4700UF;ALIMENTACION;CONDENSADOR 64VCC 4700UF;TROBO;E;;20.0
COMP00009;WR-70;ALIMENTACION;TRAF0 TOROIDAL WR-70/0,1;CIRCUTOR;E;;200.0
COMP01016;13885329055;ARMARIO;AIRE ACONDICIONADO;PFANNENBERG;E;;1000
COMP00015;AD 12124;ARMARIO;ARMARIO CON PLACA MONTAJE (PRINCIPAL);ELDON;E;;400.0
COMP00080;AX 1090.000;ARMARIO;ARMARIO COMPACTO AX;RITTAL;E;;
COMP00707;CI1010;ARMARIO;CAJA PVC 100X100X80;HIMEL;E;;50
COMP00081;CP 6532 200;ARMARIO;ARMARIO (PANEL MANDO);RITTAL;E;;250.0
COMP00035;CRN-54/150 KT;ARMARIO;ARMARIO CON PLACA MONTAJE (NEUMATICO);HIMEL;E;;300.0
COMP01238;KF400 / 3120-0400-23-07-01 AIR CONDITIONER;ARMARIO;AIR CONDITIONER;HAEWA;E;;800
COMP00730;KL-1500.510;ARMARIO;ARMARIO 150X150X120 BLANCO;RITTAL;E;;100
COMP00731;KL-1501.510;ARMARIO;ARMARIO 300X150X120 BLANCO;RITTAL;E;;150
COMP00732;KL-1514.510;ARMARIO;ARMARIO 150X150X80 BLANCO;RITTAL;E;;80
COMP00740;NSYDBN1010;ARMARIO;CAJA METALICA 100X100;HIMEL;E;;50
COMP01552;SK3295.100;ARMARIO;UNIDAD DE REFRIGERACION PARA ARMARIO;RITTAL;E;ELEKO;1500
COMP01488;F28/8;ASPIRACION;ASPIRADOR DE HUMOS;FILTERMIST;E;;0.0
COMP01489;FEF3;ASPIRACION;PRECIPITADOR ELECTROSTATICO;FILTERMIST;E;;0.0
COMP01490;FIN230SP;ASPIRACION;CARTUCHO FILTRANTE;FINMOTOR;E;;0.0
COMP01810;6SL3060-4AJ20-0AA0;CABLE;CABLE DE SENALES 6SL3060;SIEMENS;E;;50
COMP01551;1694570;CABLES;CABLE CONECTOR M12 5M;PHOENIX;E;ELEKO;20
COMP01667;4315.100;CABLES;CABLE CONECTOR DE CASQUILLO;RITTAL;E;ELEKO;20
COMP01717;533631-01;CABLES;CABLE ADAPTADOR 1M ADAPTERKABEL;HEIDENHAIN;E;;100
COMP01413;6739696174;CABLES;CABLE;MARPOSS;E;;0.0
COMP01414;679200001D;CABLES;CABLE;MARPOSS;E;;0.0
COMP00508;6AV2181-5AF05-0AX0;CABLES;CONNECTING CABLE 5M;SIEMENS;E;;168
COMP01418;6ES7368-3BB01-0AA0;CABLES;CABLE;SIEMENS;E;;0.0
COMP01419;6ES7368-3BC51-0AA0;CABLES;CABLE;SIEMENS;E;;0.0
COMP00352;6FX2002-2AD00-1BA0;CABLES;CABLE REGLA;SIEMENS;E;;185
COMP01666;6FX2002-2CA11-1BF0;CABLES;CABLE DE CAPTADOR 6FX2002-2CA11-1BF0;SIEMENS;E;ELEKO;50
COMP00351;6FX2002-2CA31-1BC0;CABLES;CABLE DE DATOS;SIEMENS;E;;375
COMP01755;6FX2002-5CA01-1BA0;CABLES;CABLE 0;SIEMENS;E;;0.0
COMP01756;6FX2002-5CA31-1BA0;CABLES;CABLE DE POTENCIA 6FX2002-5CA31-1BA0;SIEMENS;E;;0.0
COMP00350;6FX2002-5DA31-1AA0;CABLES;CABLE POTENCIA;SIEMENS;E;;150
COMP00354;6FX7002-5DA33-1AA0;CABLES;CABLE POTENCIA;SIEMENS;E;;200
COMP00343;6FX7002-5EA41;CABLES;CABLE POTENCIA;SIEMENS;E;;870
COMP00346;6FX7002-5YP21-1AA0;CABLES;CABLE POTENCIA;SIEMENS;E;;500
COMP01716;6FX8002-2AD00-1BA0;CABLES;CABLE DE SENAL 17/15 6FX8002-2AD00-1BA0;SIEMENS;E;;100
COMP01431;6FX8002-2CA31-1AJ0;CABLES;CABLE;SIEMENS;E;;0.0
COMP01432;6FX8002-2CA31-1BB0;CABLES;CABLE;SIEMENS;E;;0.0
COMP00355;6FX8002-2CA31-1BC0;CABLES;CABLE DE DATOS;SIEMENS;E;;375
COMP00347;6FX8002-2CH00;CABLES;CABLE DE DATOS;SIEMENS;E;;390
COMP00360;6FX8002-2ED10-1BC0;CABLES;CABLE DE DATOS;SIEMENS;E;;400
COMP01722;6FX8002-2MK00-1BA0;CABLES;KABEL SIGNAL 17/15;SIEMENS;E;;100
COMP01433;6FX8002-4AA21-1BC0;CABLES;CABLE;SIEMENS;E;;0.0
COMP01730;6FX8002-4AA41-1AF0;CABLES;KABEL 5M 6FX8002-4AA41-1AF0;SIEMENS;E;;100
COMP01434;6FX8002-4AA41-1BC0;CABLES;CABLE;SIEMENS;E;;0.0
COMP01435;6FX8002-4EA01-1BC0;CABLES;CABLE;SIEMENS;E;;0.0
COMP00359;6FX8002-5CA01;CABLES;CABLE POTENCIA;SIEMENS;E;;200
COMP01436;6FX8002-5CA01-1AJ0;CABLES;CABLE;SIEMENS;E;;0.0
COMP01437;6FX8002-5CA01-1AK0;CABLES;CABLE;SIEMENS;E;;0.0
COMP01438;6FX8002-5CA01-1BA0;CABLES;CABLE;SIEMENS;E;;0.0
COMP01439;6FX8002-5CA01-1BB0;CABLES;CABLE;SIEMENS;E;;0.0
COMP01440;6FX8002-5DA01-1BD0;CABLES;CABLE;SIEMENS;E;;0.0
COMP01451;6SN1161-1CA00-0AA0;CABLES;CABLE;SIEMENS;E;;0.0
COMP01720;6SN1161-1CA00-0AA1;CABLES;CABLE BUS 50MM;SIEMENS;E;;650
COMP01452;6SN1161-1CA00-0CA0;CABLES;CABLE;SIEMENS;E;;0.0
COMP01723;6SN1161-1CA00-0EA1;CABLES;ANTRIEBSBUS 300MM;SIEMENS;E;;650
COMP01457;6XV1830-0EH10;CABLES;CABLE;SIEMENS;E;;0.0
COMP00372;7000-17061-2950500;CABLES;CABLE DE CONEXION HEMBRA 90 M12 8 POLOS L=5M;MURRELEKTRONIK;E;;87
COMP01739;A-DCA4038;CABLES;CABLE 15M CABLE PATCH - CATEGORIA 5;CONRAD;E;;100
COMP01474;BKS-S20-4-PU-5;CABLES;CABLE;BALLUFF;E;;0.0
COMP01475;BKS-S20-8-PU-5;CABLES;CABLE;BALLUFF;E;;0.0
COMP01476;BKS-S48-PU-5;CABLES;CABLE;BALLUFF;E;;0.0
COMP01727;CTM-PR-DP-10-S;CABLES;KABEL 10M PROFIBUSKABEL;ARTIS;E;;100
COMP01497;H-PAD-25/15-SI611D/840-CABLE374430;CABLES;CABLE;PILZ;E;;0.0
COMP01547;UBW065;CABLES;CABLE;GAMFIOR;E;;0.0
COMP01550;XZCP1241L5;CABLES;CABLE;TELEMECANIQUE;E;;0.0
COMP01294;SK-3365/300;CLIMATIZACION;AIRE ACONDICIONADO 220VAC;RITTAL;E;;1850
COMP00637;6FC5203-0AD10-0AA0;CNC;PANEL DE MANDO UNIVERSAL MPI SINUMERIK 840D 1.5MBAUD;SIEMENS;E;;1500
COMP00639;6FC5337-0BB23-0AE0;CNC;SINUMERIK 840D/DE NCU 572.2;SIEMENS;E;;7800
COMP00322;6FC5357-0BB23-0AE0;CNC;NCU 572.4 FOR 840C;SIEMENS;E;;7800
COMP00479;250AL 1K;COMPONENTE;RESISTENCIA;SEFRONICE;E;;5
COMP00478;250AL 240;COMPONENTE;RESISTENCIA;SEFRONICE;E;;5
COMP00645;DDC2-10-J16/22-R;COMPONENTE;MODULO TORRETA 8 Y 16 POSICIONES;DUPLOMATIC;E;;500
COMP00654;SM-*-12-**/22-E0;COMPONENTE;TORRETA 8 Y 16 POSICIONES;DUPLOMATIC;E;;1000
COMP00752;SM--16- /22-EO;COMPONENTE;TORRETA 12 POSICIONES;DUPLOMATIC;E;;1200
COMP00727;H7EC-NV;CONTADOR;CONTADOR UNIVERSAL 8 DIGITOS;OMRON;E;;120
COMP01392;4528500013;CONTROL;TARJETA;NOVA;E;;0.0
COMP01393;4528502000;CONTROL;TARJETA DE INTERFACE;NOVA;E;;0.0
COMP00381;6AV2124-0QC02-0AX0;CONTROL;PANEL TP1500 COMFORT;SIEMENS;E;;2000
COMP00317;6ES7315-2AG10-0AB0;CONTROL;CPU 315-2DP;SIEMENS;E;;800
COMP00318;6ES7321-1BL00-0AA0;CONTROL;SM321 DI32XDC24V;SIEMENS;E;;200
COMP00633;6ES7322-1BL00-0AA0;CONTROL;32 SALIDAS 24VDC-0.5A;SIEMENS;E;;200
COMP00634;6ES7323-1BL00-0AA0;CONTROL;SM 323 16 ENTRADAS / 16 SALIDAS MODULO E/S DIGITAL;SIEMENS;E;;300
COMP00319;6ES7331-7KB02-0AB0;CONTROL;SM331 AI 2X12BIT;SIEMENS;E;;300
COMP00635;6ES7361-3CA01-0AA0;CONTROL;IM 361 MODULO INTERFACE;SIEMENS;E;;400
COMP01424;6FC5210-0AD21-2AA1;CONTROL;SINUMERIK 840D;SIEMENS;E;;0.0
COMP00649;6FC5210-0DF20-0AA0;CONTROL;PCU50 566MHZ 128MB RAM;SIEMENS;E;;1500
COMP01426;6FC5357-0BB22-0AE0;CONTROL;SINUMERIK NCU;SIEMENS;E;;0.0
COMP00640;6GK7342-5DA01-0XE0;CONTROL;CP 342-5 MODULO COMUNICACION;SIEMENS;E;;500
COMP00263;840C;CONTROL;CNC;SIEMENS;E;;2000.0
COMP00705;AXES 8055;CONTROL;MODULO EJES 8055 40E 32S;FAGOR;E;;900
COMP00438;CAS01.2;CONTROL;CARTA ALIMENTACION;G.H.;E;;300
COMP00435;CCS01.4/WEID;CONTROL;CARTA DE CONTROL;G.H.;E;;400
COMP00437;CDS09.1;CONTROL;CARTA DE DISPAROS;G.H.;E;;200
COMP00310;CMMP-AS-C2-3A-M3;CONTROL;MOTOR CONTROLLER;FESTO;E;;800
COMP01479;CNC840D;CONTROL;CONTROL NUMERICO;SIEMENS;E;;0.0
COMP01319;CP 342-5;CONTROL;MODULO COMUNICACION PROFIBUS;SIEMENS;E;;500
COMP00708;CPU 8055/C-T;CONTROL;MODULO CPU 8055 C-T;FAGOR;E;;1800
COMP00436;CVD06.3;CONTROL;CARTA DE VISUALIZACION;G.H.;E;;300
COMP00434;CVD10.1.CAN;CONTROL;CARTA VISUALIZACION;G.H.;E;;500
COMP00439;CXS17.1;CONTROL;CARTA AUXILIAR;G.H.;E;;150
COMP00440;CXS18.1;CONTROL;CARTA AUXILIAR;G.H.;E;;150
COMP00441;CXX13.1;CONTROL;CARTA INTERFACE;G.H.;E;;200
COMP00068;E5CS;CONTROL;REGULADOR TEMPERATURA OMRON;OMRON;E;;180.0
COMP00728;I/O 8055;CONTROL;MODULO 64 ENTRADAS 32 SALIDAS;FAGOR;E;;800
COMP00011;PC-COHERENT;CONTROL;PC CONTROL LASER COHERENT;COHERENT;E;;
COMP01321;PCU50;CONTROL;UNIDAD DE PC INDUSTRIAL 566MHZ;SIEMENS;E;;1500
COMP00750;SER-INT 8055;CONTROL;TARJETA SERCOS PARA CPU 8055;FAGOR;E;;600
COMP00414;X1HOOLL0590037;CONTROL;DISPLAY GENERADOR SAET;SAET;E;;300
COMP00523;10P-10-8B-IC-N-V-4JM2JM+H15DB;ELECTROVALVULA;BLOQUE DE VALVULAS CPV10 VI;FESTO;M;FESTO;500
COMP00529;4202 10 17 20;ELECTROVALVULA;VALVULA 2/2 NC;LEGRIS;M;AINSE;50
COMP00531;4298 01 01;ELECTROVALVULA;MICROELECTROVALVULA;LEGRIS;M;AINSE;50
COMP00253;EVS1-01-FG-D-3ZRMO-Q;ELECTROVALVULA;EVS1, ELECTROVÁLVULA (CON CONECTOR M);SMC;M;;
COMP00043;510.100.000;ENGRASE;BOMBA ENGRASE 2800RPM 70W 0.8A;INTZA;M;;350.0
COMP01782;GN1206025;ENVOLVENTES;ARMARIO METALICO 1200X600X250 + PLACA;IDE;E;;450.0
COMP01789;RF123;ENVOLVENTES;REJILLAS VENTILACION 100X100;IDE;E;;0.0
COMP01300;2 FAS 6A;FILTRADO;FILTRO DE RED 400V;PREFILTER;E;;110
COMP00006;CBS-60;FILTRO;EXTRACTOR DE HUMOS;BOFA;E;;
COMP00021;LFU-1/2;FILTRO;FILTRO Y SILENCIADOR;FESTO;M;;
COMP00204;6AV2123-2GB03-0AX0;HMI;SIMATIC HMI KTP700 BASIC;SIEMENS;E;;
COMP00205;6AV2124-0GC01-0AX0;HMI;PANTALLA TACTIL;SIEMENS;E;;750.0
COMP00206;6AV2124-0MC01-0AX0;HMI;PANTALLA TACTIL;SIEMENS;E;;850.0
COMP00509;6AV2125-2GB23-0AX0;HMI;HMI KTP700-F MOBILE;SIEMENS;E;;2598
COMP01331;050PL8;ILUMINACION;APARATO DE ALUMBRADO;ELFIN;E;;0.0
COMP01891;112154001;ILUMINACION;LAMPARA DE LA MAQUINA AWDCE 118 230VAC;WALDMANN;E;;100
COMP00827;113161000-00662575;ILUMINACION;LUZ DE LA MAQUINA MACH LED PLUS;WALDMANN;E;ELEKO;150
COMP00826;2500300;ILUMINACION;LUZ DE ARMARIO 13W;RITTAL;E;ELEKO;100
COMP00462;38309;ILUMINACION;ILUMINACION ARMARIO;SOFITO;E;;50
COMP00713;DL1-BEB;ILUMINACION;BOMBILLA INCANDESCENTE 24V 7W;SCHNEIDER;E;;5
COMP01946;FLUOFK108-8W;ILUMINACION;LAMPARA DE NEON 8W;PHILIPS;E;;10
COMP00534;LAM 75;ILUMINACION;LAMPARA HIMEL;HIMEL;E;ELEKO;50
COMP00262;LMLX101;ILUMINACION;LUZ WENGLOR;WENGLOR;E;;
COMP00257;MHWK 60;ILUMINACION;LAMPARA;WALDMANN;E;;150.0
COMP00258;MSAL90S 1125730000-0060866;ILUMINACION;LAMPARA 31 W (CONEXION LATERAL);WALDMANN;E;;180.0
COMP00738;NLD-36W;ILUMINACION;TUBO FLUORESCENTE 36W;PHILIPS;E;;20
COMP01945;PL-L-18W/24;ILUMINACION;LAMPARA;PHILIPS;E;;10
COMP01525;PL-L-18W/24/4P;ILUMINACION;BOMBILLA;PHILIPS;E;;0.0
COMP01534;RL70CE118111371000;ILUMINACION;APARATO DE ALUMBRADO;WALDMANN;E;;0.0
COMP00074;TCH128 1xTL5-21W/840 HF;ILUMINACION;LAMPARA INTERIOR 21W;PHILLIPS;E;;45.0
COMP00754;TLD 36W;ILUMINACION;BASE PARA FLUORESCENTE 36W;PHILIPS;E;;20
COMP00293;TLD+NLD;ILUMINACION;ILUMINACION MAQUINA;PHILIPS;E;;50.0
COMP00463;1606.10;INTERFACE;BASE;LEGRAND;E;;10
COMP00027;20.21.9.024.0000;INTERFACE;TELERRUPTOR MODULAR POR IMPULSO;FINDER;E;;25.0
COMP00028;22.21.9.024.4000;INTERFACE;TELERRUPTOR MODULAR;FINDER;E;;25.0
COMP00029;34.81.7.024.9024;INTERFACE;RELÉ ESTADO SÓLIDO;FINDER;E;;45.0
COMP01027;391100240060;INTERFACE;RELE;FINDER;E;;20
COMP00469;3RH1911-2FA22;INTERFACE;CONTACTOS AUXILIARES;SIEMENS;E;;30
COMP00486;3SB3400-DE;INTERFACE;CONTACTO AUXILIAR 2NC;SIEMENS;E;;20
COMP01987;3TH3031-0BB4;INTERFACE;RELE DE MANDO 24VCC;SIEMENS;E;;40
COMP01985;3TH4022-0AM0;INTERFACE;RELE DE MANDO 220VCA;SIEMENS;E;;40
COMP01986;3TH4022-0BB4;INTERFACE;RELE DE MANDO 24VCC;SIEMENS;E;;40
COMP01991;3TH4031-0BB4;INTERFACE;RELE DE MANDO 24VCC;SIEMENS;E;;40
COMP01990;3TH4244-0BB4;INTERFACE;RELE DE MANDO 24VCC;SIEMENS;E;;40
COMP01988;3TH4262-0BB4;INTERFACE;RELE DE MANDO 24VCC;SIEMENS;E;;40
COMP01989;3TH4280-0BB4;INTERFACE;RELE DE MANDO 24VCC;SIEMENS;E;;40
COMP00044;4402840;INTERFACE;RELE 4 CIRC;IZUMI;E;;100.0
COMP01196;55.34.9.024.0040;INTERFACE;RELAY;FINDER;E;;20
COMP01081;583490240050;INTERFACE;RELE;FINDER;E;;20
COMP01395;5SM2322-6;INTERFACE;RELE DIFERENCIAL;SIEMENS;E;;0.0
COMP01396;5SM2342-6;INTERFACE;RELE DIFERENCIAL;SIEMENS;E;;0.0
COMP00188;5SV8000-6KK;INTERFACE;RELÉ DIFERENCIAL;SIEMENS;E;;85.0
COMP00324;6ES7138-4CA00-0AA0;INTERFACE;PM-E DC24V;SIEMENS;E;;120
COMP00323;6ES7151-1BA00-0AB0;INTERFACE;IM151;SIEMENS;E;;190
COMP00232;6GK1161-6AA02;INTERFACE;TARJETA PCI PROFINET CP 1616;SIEMENS;E;;
COMP00233;6GK5005-0BA10-1AA3;INTERFACE;SWITCH SCALANCE X005;SIEMENS;E;;
COMP00234;6GK5008-0BA00-1AB2;INTERFACE;SWITCH 8 PUERTOS NO GESTIONABLE;SIEMENS;E;;200.0
COMP00235;6GK5008-0BA10-1AB2;INTERFACE;SWITCH SCALANCE XB008;SIEMENS;E;;
COMP00396;6GK5108-0BA00-2AC2;INTERFACE;SCALANCE XC108 IE UNMANAGED SWITCH 8X 10/100 MBITS/S PUERTOS RJ45;SIEMENS;E;;246
COMP01615;765074;INTERFACE;MODULO DE RELE RMMDA 51100;MURRELEKTRONIK;E;ELEKO;20
COMP00373;8000-86070-0000000;INTERFACE;BASE CONNECTOR M12 8-POLES;MURRELEKTRONIK;E;;76
COMP00260;8881610000;INTERFACE;Acoplador por relé;WEIDMULLER;E;;15.0
COMP00466;9474;INTERFACE;BASE RELE;FINDER;E;;5
COMP00467;99013024;INTERFACE;MODULO RELE;FINDER;E;;10
COMP00371;AL2401;INTERFACE;IO-LINK MODULE 8X2 DI IP 67;IFM;E;;194
COMP01211;AMMS10-44/2A;INTERFACE;OPTOCOUPLER MODULE;MURRELEKTRONIK;E;;50
COMP00300;CA2-DN40 F7;INTERFACE;RELE AUXILIAR;SCHNEIDER;E;;80.0
COMP00706;CAD-503BL;INTERFACE;RELE AUXILIAR 5NA 24VDC RESORTE;SCHNEIDER;E;;25
COMP01486;EM32I/O-99E032308;INTERFACE;MODULO DE INTERFASE;EUROGI;E;;0.0
COMP01487;ET-MR01/24DC/2SC/N0110;INTERFACE;RELE;EUROTEK;E;;0.0
COMP00046;FS-N11P+FU-92;INTERFACE;Amplificador de fibra, tipo cable, unidad padre, PNP;KEYENCE;E;;380.0
COMP00521;G2R-1-S N I 24VDC;INTERFACE;RELE;OMRON;E;M.LAGO;10
COMP00590;G2R-1-SND;INTERFACE;RELE AUXILIAR 24VCC;OMRON;E;;20
COMP00591;G2R-2-SND;INTERFACE;RELE AUXILIAR 24VCC 2NONC 5A;OMRON;E;;25
COMP00304;G2R1SND;INTERFACE;RELE AUXILIAR;OMRON;E;;25.0
COMP00542;G2R2SN;INTERFACE;RELE;OMRON;E;M.LAGO;10
COMP00302;G2R2SND;INTERFACE;RELE AUXILIAR;OMRON;E;;25.0
COMP00047;IG-1000;INTERFACE;AMPLIFICADOR LASER;KEYENCE;E;;320.0
COMP00301;LA4-DA2U;INTERFACE;RC;SCHNEIDER;E;;30.0
COMP00475;M22-K10;INTERFACE;CONTACTO N.A.;EATON;E;;10
